,brand,category,name,rating,number_of_reviews,price,value_price,MarketingFlags,MarketingFlags_content,online_only,exclusive,limited_edition,limited_time_offer,likes
4308,KEVYN AUCOIN,Makeup,The Contour Duo On The Go,1,235,25.0,25.0,True,exclusive,0,1,0,0,36400
4309,KEVYN AUCOIN,Blush,The Neo-Blush,1,40,38.0,38.0,False,0,0,0,0,0,13400
4310,KEVYN AUCOIN,Eye Palettes,Emphasize Eyeshadow Design Palette,1,15,46.0,46.0,False,0,0,0,0,0,11000
4311,KEVYN AUCOIN,Eyebrow,The Precision Brow Pencil,1,75,26.0,26.0,False,0,0,0,0,0,5500
4312,KEVYN AUCOIN,Makeup Palettes,The Contour Book Volume 3,1,64,59.0,59.0,False,0,0,0,0,0,13000
4313,KEVYN AUCOIN,Lipstick,The Expert Lip Color Lipstick,1,29,35.0,35.0,True,online only,1,0,0,0,12000
4314,KEVYN AUCOIN,Bronzer,The Neo-Bronzer,1,91,38.0,38.0,False,0,0,0,0,0,16300
4315,KEVYN AUCOIN,Lip Gloss,Glass Glow Lip Gloss,1,48,26.0,26.0,False,0,0,0,0,0,5200
4316,KEVYN AUCOIN,Lipstick,Molten Liquid Lipstick,1,66,30.0,30.0,False,0,0,0,0,0,17700
4317,KEVYN AUCOIN,Eye Brushes,The Concealer Brush,1,7,32.0,32.0,False,0,0,0,0,0,4500
4318,KEVYN AUCOIN,Concealer,The Etherealist Super Natural Concealer,1,52,30.0,30.0,False,0,0,0,0,0,7200
4319,KEVYN AUCOIN,Highlighter,The Neo-Limelight Highlighter,1,63,58.0,58.0,False,0,0,0,0,0,14100
4323,KEVYN AUCOIN,Face Brushes,The Duet Concealer Brush,1,4,32.0,32.0,False,0,0,0,0,0,2200
4324,KEVYN AUCOIN,Foundation,Stripped Nude Skin Tint,0,1,42.0,42.0,False,0,0,0,0,0,294
4326,Kiehl's Since 1851,Moisturizers,Ultra Facial Cream,1,982,32.0,32.0,False,0,0,0,0,0,92700
4328,Kiehl's Since 1851,Eye Creams & Treatments,Powerful-Strength Dark Circle Reducing Vitamin C Eye Serum,1,357,50.0,50.0,False,0,0,0,0,0,8700
4329,Kiehl's Since 1851,Eye Creams & Treatments,Creamy Eye Treatment with Avocado,1,920,32.0,32.0,False,0,0,0,0,0,41100
4330,Kiehl's Since 1851,Face Serums,Midnight Recovery Concentrate,1,768,50.0,50.0,False,0,0,0,0,0,78300
4331,Kiehl's Since 1851,Hand Cream & Foot Cream,Ultimate Strength Hand Salve,1,148,23.0,23.0,False,0,0,0,0,0,12300
4333,Kiehl's Since 1851,Face Serums,Clearly Corrective™ Dark Spot Solution,0,336,54.0,54.0,False,0,0,0,0,0,48000
4334,Kiehl's Since 1851,Face Wash & Cleansers,Calendula Deep Clean Foaming Face Wash,1,193,32.0,32.0,False,0,0,0,0,0,22400
4335,Kiehl's Since 1851,Toners,Calendula Herbal Extract Alcohol Free Toner,1,137,38.0,38.0,False,0,0,0,0,0,25600
4336,Kiehl's Since 1851,Face Serums,Powerful-Strength Line-Reducing Concentrate 12.5% Vitamin C,0,258,68.0,68.0,False,0,0,0,0,0,28000
4337,Kiehl's Since 1851,Face Wash & Cleansers,Ultra Facial Cleanser,1,660,21.0,21.0,False,0,0,0,0,0,27600
4338,Kiehl's Since 1851,Body Lotions & Body Oils,Crème de Corps,1,133,30.0,30.0,False,0,0,0,0,0,13000
4339,Kiehl's Since 1851,Hair Masks,Olive Fruit Oil Deeply Repairative Hair Pak,1,214,25.0,25.0,False,0,0,0,0,0,21300
4340,Kiehl's Since 1851,Value & Gift Sets,Nourished By Nature Avocado Duo,1,5,35.0,51.0,True,limited edition · exclusive,0,1,1,0,5900
4341,Kiehl's Since 1851,Moisturizer & Treatments,Facial Fuel Energizing Moisturizer for Men,1,19,35.0,35.0,True,online only,1,0,0,0,4700
4342,Kiehl's Since 1851,Mini Size,Midnight Recovery Concentrate Mini,1,76,27.0,27.0,False,0,0,0,0,0,12400
4343,Kiehl's Since 1851,Face Masks,Turmeric & Cranberry Seed Energizing Radiance Mask,1,126,45.0,45.0,False,0,0,0,0,0,20100
4344,Kiehl's Since 1851,Mini Size,Ultimate Strength Hand Salve Mini,1,45,16.0,16.0,False,0,0,0,0,0,5700
4346,Kiehl's Since 1851,Moisturizers,Super Multi-Corrective Cream,1,37,85.0,85.0,True,online only,1,0,0,0,6500
4347,Kiehl's Since 1851,Moisturizers,Ultra Facial Moisturizer SPF 30,1,42,32.0,32.0,False,0,0,0,0,0,6300
4348,Kiehl's Since 1851,Toners,Ultra Facial Toner,1,119,17.0,17.0,False,0,0,0,0,0,19700
4349,Kiehl's Since 1851,Body Lotions & Body Oils,Creme de Corps Nourishing Dry Body Oil,1,79,35.0,35.0,False,0,0,0,0,0,13300
4350,Kiehl's Since 1851,Face Wash & Cleansers,Rare Earth Deep Pore Daily Cleanser,1,126,24.0,24.0,False,0,0,0,0,0,15100
4351,Kiehl's Since 1851,Face Serums,Daily Reviving Concentrate,1,109,50.0,50.0,False,0,0,0,0,0,22500
4352,Kiehl's Since 1851,Face Sunscreen,Super Fluid Daily UV Defense Sunscreen Broad Spectrum SPF 50+,0,73,61.0,61.0,False,0,0,0,0,0,12200
4353,Kiehl's Since 1851,Value & Gift Sets,Healthy Skin Squad,1,9,68.0,85.0,False,0,0,0,0,0,7100
4354,Kiehl's Since 1851,Body Lotions & Body Oils,Creme de Corps Soy Milk & Honey Whipped Body Butter,1,93,40.0,40.0,False,0,0,0,0,0,11200
4355,Kiehl's Since 1851,Value & Gift Sets,Glow Hydration Set,1,19,54.0,54.0,True,limited edition · exclusive,0,1,1,0,11900
4356,Kiehl's Since 1851,Mini Size,Ultra Facial Cream Mini,1,47,22.0,22.0,False,0,0,0,0,0,10100
4357,Kiehl's Since 1851,Face Wash,Facial Fuel Energizing Face Wash,1,19,24.0,24.0,True,online only,1,0,0,0,3400
4358,Kiehl's Since 1851,Night Creams,Ultra Facial Overnight Hydrating Mask,1,75,36.0,36.0,False,0,0,0,0,0,14700
4359,Kiehl's Since 1851,Eye Creams & Treatments,Midnight Recovery Eye,0,223,40.0,40.0,False,0,0,0,0,0,33700
4360,Kiehl's Since 1851,Moisturizers,Calendula Serum-Infused Water Cream,1,858,50.0,50.0,False,0,0,0,0,0,7800
4362,Kiehl's Since 1851,Face Serums,Hydro-Plumping Re-Texturizing Serum Concentrate,1,82,60.0,60.0,False,0,0,0,0,0,12700
4363,Kiehl's Since 1851,Moisturizers,Ultra Facial Cream SPF 30,1,96,32.0,32.0,False,0,0,0,0,0,13100
4364,Kiehl's Since 1851,Lip Balms & Treatments,Buttermask Intense Repair Lip Treatment,1,133,26.0,26.0,False,0,0,0,0,0,27300
4365,Kiehl's Since 1851,Moisturizer & Treatments,Age Defender Moisturizer,1,9,40.0,40.0,True,online only,1,0,0,0,2900
4366,Kiehl's Since 1851,Skincare Sets,Facial Fuel for Men,0,0,55.0,65.0,True,limited edition · online only,1,0,1,0,392
4367,Kiehl's Since 1851,Shampoo,Amino Acid Shampoo,0,31,20.0,20.0,False,0,0,0,0,0,5400
4368,Kiehl's Since 1851,Conditioner,Amino Acid Conditioner,1,14,20.0,20.0,False,0,0,0,0,0,3500
4369,Kiehl's Since 1851,Face Masks,Calendula & Aloe Soothing Hydration Mask,1,56,45.0,45.0,False,0,0,0,0,0,12600
4370,Kiehl's Since 1851,Exfoliators,Epidermal Re-Texturizing Micro-Dermabrasion,1,45,41.0,41.0,False,0,0,0,0,0,10100
4371,Kiehl's Since 1851,Face Masks,Avocado Nourishing Hydration Mask,1,224,45.0,45.0,True,exclusive,0,1,0,0,7000
4372,Kiehl's Since 1851,Moisturizers,Ultra Facial Moisturizer,1,59,32.0,32.0,False,0,0,0,0,0,7600
4373,Kiehl's Since 1851,Lip Balm & Treatment,Butterstick Lip Treatment SPF 30,1,121,24.0,24.0,False,0,0,0,0,0,23000
4374,Kiehl's Since 1851,Value & Gift Sets,Smooth Skin Essentials,1,3,25.0,42.0,True,limited edition · exclusive,0,1,1,0,2800
4375,Kiehl's Since 1851,Face Wash & Cleansers,Blue Herbal Acne Cleanser Treatment,1,42,24.0,24.0,False,0,0,0,0,0,4700
4376,Kiehl's Since 1851,Face Wash & Cleansers,Midnight Recovery Botanical Cleansing Oil,1,155,32.0,32.0,False,0,0,0,0,0,16100
4377,Kiehl's Since 1851,Value & Gift Sets,Rest & Replenish,1,1,50.0,72.0,True,limited edition,0,0,1,0,1200
4378,Kiehl's Since 1851,Eye Creams & Treatments,Powerful Wrinkle Reducing Eye Cream,1,25,45.0,45.0,False,0,0,0,0,0,4400
4379,Kiehl's Since 1851,Moisturizers,Powerful Wrinkle Reducing Cream Sunscreen Broad Spectrum SPF 30,1,9,76.0,76.0,True,online only,1,0,0,0,1700
4380,Kiehl's Since 1851,Face Wash & Cleansers,Cucumber Herbal Conditioning Cleanser,1,55,24.0,24.0,False,0,0,0,0,0,6400
4381,Kiehl's Since 1851,Face Wash,Age Defender Dual-Action Exfoliating Cleanser,1,6,28.0,28.0,True,online only,1,0,0,0,2000
4382,Kiehl's Since 1851,Skincare,Calendula Herbal Extract Alcohol Free Toner Mini,1,11,23.0,23.0,True,online only,1,0,0,0,6300
4383,Kiehl's Since 1851,Moisturizers,Clearly Corrective™ Brightening and Smoothing Moisture Treatment,1,35,60.0,60.0,False,0,0,0,0,0,8000
4384,Kiehl's Since 1851,Moisturizers,Super Multi-Corrective Cream Sunscreen Broad Spectrum SPF 30,1,8,85.0,85.0,True,online only,1,0,0,0,1500
4385,Kiehl's Since 1851,Scrub & Exfoliants,Creme de Corps Soy Milk & Honey Body Polish,1,22,30.0,30.0,True,online only,1,0,0,0,5000
4386,Kiehl's Since 1851,Face Wash & Cleansers,Dermatologist Solutions™ Centella Sensitive Facial Cleanser,1,14,30.0,30.0,True,online only,1,0,0,0,2900
4387,Kiehl's Since 1851,Lip Balms & Treatments,Kiehl's Lip Balm #1,1,156,10.0,10.0,False,0,0,0,0,0,15700
4388,Kiehl's Since 1851,Value & Gift Sets,Keep Calm Kit,0,3,67.0,86.0,True,limited edition · exclusive · online only,1,1,1,0,3600
4389,Kiehl's Since 1851,BB & CC Creams,Skin Tone Correcting & Beautifying BB Cream Sunscreen Broad Spectrum SPF 50,0,37,40.0,40.0,False,0,0,0,0,0,6600
4390,Kiehl's Since 1851,Face Masks,Ginger Leaf & Hibiscus Firming Mask,1,99,54.0,54.0,False,0,0,0,0,0,9400
4392,Kiehl's Since 1851,Toners,Cucumber Herbal Alcohol-Free Toner,1,49,18.0,18.0,False,0,0,0,0,0,6600
4393,Kiehl's Since 1851,Face Wash,Oil Eliminator Deep Cleansing Exfoliating Face Wash For Men,1,7,24.0,24.0,True,online only,1,0,0,0,2100
4394,Kiehl's Since 1851,Moisturizers,Facial Fuel Sunscreen Broad Spectrum SPF 20,0,4,35.0,35.0,True,online only,1,0,0,0,590
4395,Kiehl's Since 1851,Body Wash & Shower Gel,Creme de Corps Smoothing Oil-To-Foam Body Cleanser,0,21,30.0,30.0,False,0,0,0,0,0,4200
4396,Kiehl's Since 1851,Shaving,"""Close-Shavers"" Squadron™ Ultimate Brushless Shave Cream",1,8,18.0,18.0,True,online only,1,0,0,0,1500
4397,Kiehl's Since 1851,Moisturizer & Treatments,Facial Fuel Energizing Moisturizer for Men Mini,0,0,28.0,28.0,True,online only,1,0,0,0,0
4399,Kiehl's Since 1851,Eye Cream,Eye Fuel,0,24,24.0,24.0,True,online only,1,0,0,0,3900
4400,Kiehl's Since 1851,Body Products,"""Ultimate Man"" Body Scrub Soap",1,21,15.0,15.0,True,online only,1,0,0,0,2100
4401,Kiehl's Since 1851,Moisturizers,Rosa Arctica Lightweight Cream,1,4,60.0,60.0,True,online only,1,0,0,0,863
4402,Kiehl's Since 1851,Moisturizers,Powerful Wrinkle Reducing Cream,1,12,60.0,60.0,False,0,0,0,0,0,2000
4403,Kiehl's Since 1851,Toners,Ultra Facial Oil-Free Toner,1,30,17.0,17.0,False,0,0,0,0,0,4600
4404,Kiehl's Since 1851,Body Products,Body Fuel All-In-One Energizing Wash,1,1,20.0,20.0,True,online only,1,0,0,0,551
4406,Kiehl's Since 1851,Eye Creams & Treatments,Youth Dose Eye Treatment,0,64,40.0,40.0,False,0,0,0,0,0,4500
4407,Kiehl's Since 1851,Facial Peels,Nightly Refining Micro-Peel Concentrate,1,36,60.0,60.0,False,0,0,0,0,0,4600
4408,Kiehl's Since 1851,Shaving,Grooming Solutions Nourishing Beard Grooming Oil,1,9,30.0,30.0,True,online only,1,0,0,0,1600
4409,Kiehl's Since 1851,Face Wash & Cleansers,Ultra Facial Oil-Free Cleanser,1,39,21.0,21.0,False,0,0,0,0,0,2400
4410,Kiehl's Since 1851,Moisturizers,Pure Vitality Skin Renewing Cream,1,185,65.0,65.0,False,0,0,0,0,0,1500
4411,Kiehl's Since 1851,Blemish & Acne Treatments,Breakout Control Targeted Acne Spot Treatment,1,45,28.0,28.0,False,0,0,0,0,0,6300
4412,Kiehl's Since 1851,Blemish & Acne Treatments,Blue Herbal Spot Treatment,1,58,20.0,20.0,False,0,0,0,0,0,9700
4413,Kiehl's Since 1851,Moisturizer & Treatments,Facial Fuel Energizing Tonic For Men,1,4,18.0,18.0,True,online only,1,0,0,0,1300
4414,Kiehl's Since 1851,Moisturizers,Glow Formula Skin Hydrator,0,88,38.0,38.0,False,0,0,0,0,0,10100
4415,Kiehl's Since 1851,Moisturizers,Dermatologist Solutions™ Centella Sensitive Cica-Cream,1,17,44.0,44.0,True,online only,1,0,0,0,1900
4416,Kiehl's Since 1851,Toners,Blue Astringent Herbal Lotion,1,39,18.0,18.0,False,0,0,0,0,0,2900
4417,Kiehl's Since 1851,Mists & Essences,Iris Extract Activating Treatment Essence,1,23,45.0,45.0,False,0,0,0,0,0,6200
4418,Kiehl's Since 1851,Eye Cream,Age Defender Eye Repair,0,6,32.0,32.0,True,online only,1,0,0,0,1400
4419,Kiehl's Since 1851,Face Serums,Precision Lifting & Pore-Tightening Concentrate,0,14,86.0,86.0,True,online only,1,0,0,0,2400
4420,Kiehl's Since 1851,Blemish & Acne Treatments,Breakout Control Acne Treatment Facial Lotion,0,6,48.0,48.0,False,0,0,0,0,0,2400
4421,Kiehl's Since 1851,Conditioner,Nourishing Olive Fruit Oil Conditioner,1,14,20.0,20.0,False,0,0,0,0,0,2200
4422,Kiehl's Since 1851,Eye Creams & Treatments,Super Multi-Corrective Eye-Opening Serum,0,19,50.0,50.0,False,0,0,0,0,0,3700
4423,Kiehl's Since 1851,Shampoo,Nourishing Olive Fruit Oil Shampoo,1,15,20.0,20.0,False,0,0,0,0,0,2800
4424,Kiehl's Since 1851,Moisturizer & Treatments,Age Defender Power Serum,0,3,50.0,50.0,True,online only,1,0,0,0,681
4425,Kiehl's Since 1851,Face Wash & Cleansers,Herbal-Infused Micellar Cleansing Water,0,12,28.0,28.0,False,0,0,0,0,0,2400
4426,Kiehl's Since 1851,Scalp & Hair Treatments,Silk Groom™ Serum,1,14,18.0,18.0,False,0,0,0,0,0,3800
4428,Kiehl's Since 1851,Face Sunscreen,Super Fluid UV Mineral Defense Titanium Dioxide Sunscreen Broad Spectrum SPF 50+,1,20,38.0,38.0,False,0,0,0,0,0,3000
4429,Kiehl's Since 1851,Mists & Essences,"Cactus Flower & ""Tibetan Ginseng"" Hydrating Mist",1,25,27.0,27.0,False,0,0,0,0,0,5400
4430,Kiehl's Since 1851,Toners,Rare Earth Pore Refining Tonic,0,23,21.0,21.0,False,0,0,0,0,0,3600
4431,Kiehl's Since 1851,Mists & Essences,Clearly Corrective™ Brightening & Soothing Treatment Water,1,20,45.0,45.0,False,0,0,0,0,0,5100
4432,Kiehl's Since 1851,Bath & Body,Creme de Corps Mini,0,21,12.0,12.0,False,0,0,0,0,0,2800
4433,Kiehl's Since 1851,Conditioner,Sunflower Color Preserving Conditioner,1,13,20.0,20.0,False,0,0,0,0,0,1200
4434,Kiehl's Since 1851,Shampoo,Sunflower Color Preserving Shampoo,1,13,20.0,20.0,False,0,0,0,0,0,972
4435,Kiehl's Since 1851,Face Serums,Micro-Blur™ Skin Perfector,1,45,36.0,36.0,False,0,0,0,0,0,8800
4436,Kiehl's Since 1851,Hair Masks,Sunflower Color Preserving Deep Recovery Pak,1,28,25.0,25.0,False,0,0,0,0,0,2600
4437,Kiehl's Since 1851,Conditioner,Creme with Silk Groom™,1,28,18.0,18.0,False,0,0,0,0,0,1800
4439,Kiehl's Since 1851,Lip Balms & Treatments,Love Oil For Lips Glow-Infusing Lip Treatment,0,26,20.0,20.0,True,online only,1,0,0,0,5700
4440,Kiehl's Since 1851,Sheet Masks,Instant Renewal Concentrate Mask,0,15,32.0,32.0,False,0,0,0,0,0,1300
4442,Kiehl's Since 1851,Hair Products,Grooming Solutions Clean Styling Gel,0,1,18.0,18.0,True,online only,1,0,0,0,281
4443,Kiehl's Since 1851,Skincare,Herbal-Infused Micellar Cleansing Water Mini,0,5,13.0,13.0,False,0,0,0,0,0,2600
4445,Kiehl's Since 1851,Moisturizers,Rosa Artica Youth Regenerating Cream,1,7,79.0,79.0,True,online only,1,0,0,0,1300
4446,Kiehl's Since 1851,Hair Styling Products,Stylist Series Creative Cream Wax™,1,4,18.0,18.0,True,online only,1,0,0,0,571
4447,Kiehl's Since 1851,no category,Creme de Corps Smoothing Oil-To-Foam Body Cleanser Mini,1,1,13.0,13.0,False,0,0,0,0,0,0
4448,Kiehl's Since 1851,Value & Gift Sets,Men's Skincare Starter Kit,1,3,39.0,39.0,True,online only,1,0,0,0,2100
4449,Kiehl's Since 1851,Moisturizers,Ultra Facial Deep Moisture Balm,1,87,32.0,32.0,False,0,0,0,0,0,5100
4450,Kiehl's Since 1851,Lip Balm & Treatment,Butterstick Lip Treatment,1,21,24.0,24.0,False,0,0,0,0,0,5300
4451,Kiehl's Since 1851,Moisturizers,Blue Herbal Moisturizer,0,20,25.0,25.0,False,0,0,0,0,0,1000
4452,Kilian,Perfume,"Love, Don't be Shy",1,42,295.0,295.0,True,online only,1,0,0,0,7300
4453,Kilian,Perfume,Princess Eau de Parfum,1,191,135.0,135.0,False,0,0,0,0,0,7400
4454,Kilian,Rollerballs & Travel Size,"Love, Don't be Shy Travel Spray Set",1,13,195.0,195.0,True,online only,1,0,0,0,4400
4455,Kilian,Perfume,Good Girl Gone Bad by KILIAN,1,45,240.0,240.0,False,0,0,0,0,0,5900
4456,Kilian,Lipstick,Le Rouge Parfum Scented Matte Lipstick,1,7,55.0,55.0,True,limited edition · online only,1,0,1,0,1900
4457,Kilian,Perfume Gift Sets,Princess Eau de Parfum Set,1,15,75.0,105.0,True,limited edition · exclusive,0,1,1,0,2100
4458,Kilian,Perfume,"Black Phantom - ""Memento Mori""",1,14,240.0,240.0,True,online only,1,0,0,0,4000
4459,Kilian,Perfume,Intoxicated,1,4,240.0,240.0,True,online only,1,0,0,0,804
4460,Kilian,Perfume,Adults Eau de Parfum,1,51,135.0,135.0,False,0,0,0,0,0,2600
4461,Kilian,Perfume,Moonlight in Heaven,1,6,240.0,240.0,False,0,0,0,0,0,1300
4463,Kilian,Rollerballs & Travel Size,Princess Eau de Parfum Travel Spray,1,93,30.0,30.0,False,0,0,0,0,0,6200
4464,Kilian,Perfume,"Straight To Heaven, White Cristal",1,5,240.0,240.0,True,online only,1,0,0,0,1400
4465,Kilian,Perfume,Vodka on the Rocks,1,5,240.0,240.0,False,0,0,0,0,0,898
4466,Kilian,Rollerballs & Travel Size,Good Girl Gone Bad by KILIAN Mini Spray Set,1,9,195.0,195.0,True,online only,1,0,0,0,3200
4467,Kilian,Perfume,Boys Eau de Parfum,1,27,135.0,135.0,False,0,0,0,0,0,1200
4469,Kilian,Perfume,Kissing Eau de Parfum,1,28,135.0,135.0,False,0,0,0,0,0,3100
4470,Kilian,Perfume Gift Sets,My Kind Of Love Discovery Set,0,12,22.0,22.0,True,exclusive,0,1,0,0,2300
4471,Kilian,Lipstick,Le Rouge Parfum Scented Satin Lipstick,1,6,55.0,55.0,True,limited edition · online only,1,0,1,0,660
4472,Kilian,Rollerballs & Travel Size,Adults Eau de Parfum Travel Spray,1,30,30.0,30.0,False,0,0,0,0,0,3100
4473,Kilian,Rollerballs & Travel Size,After Sunset Eau de Parfum Travel Spray,1,1,30.0,30.0,True,exclusive,0,1,0,0,0
4475,Kilian,Rollerballs & Travel Size,Vodka on the Rocks Mini Spray Set,0,0,195.0,195.0,True,online only,1,0,0,0,459
4476,Kilian,Rollerballs & Travel Size,Kissing Eau de Parfum Travel Spray,1,19,30.0,30.0,False,0,0,0,0,0,2500
4477,Kilian,Perfume Gift Sets,Voulez-Vous Coucher Avec Moi Mini Spray Set,1,1,195.0,195.0,True,online only,1,0,0,0,664
4478,Kilian,Perfume,Rolling in Love,1,10,240.0,240.0,True,online only,1,0,0,0,1100
4479,Kilian,Rollerballs & Travel Size,Boys Eau de Parfum Travel Spray,0,21,30.0,30.0,False,0,0,0,0,0,1200
4480,Kilian,Perfume,Good Girl Gone Bad EAU FRAÎCHE by KILIAN,0,0,210.0,210.0,True,limited edition · online only,1,0,1,0,79
4481,Kilian,Rollerballs & Travel Size,Moonlight in Heaven Mini Spray Set,1,1,195.0,195.0,True,online only,1,0,0,0,750
4482,Kilian,Rollerballs & Travel Size,"Straight To Heaven, White Cristal Mini Spray Set",1,4,195.0,195.0,True,online only,1,0,0,0,823
4483,Kilian,Rollerballs & Travel Size,Intoxicated Mini Spray Set,1,1,195.0,195.0,True,online only,1,0,0,0,594
4484,Kitsch,Hair Accessories,"Netflix ""To All the Boys I've Loved Before"" Scrunchie Set",1,11,12.0,12.0,True,limited edition,0,0,1,0,2400
4485,Kitsch,Hair Accessories,Micro Snap Clip Set,0,3,12.0,12.0,True,online only,1,0,0,0,1400
4486,Kitsch,Hair Accessories,Dinner Scrunchie,1,7,14.0,14.0,True,online only,1,0,0,0,895
4487,Kitsch,Hair Accessories,Brunch Scrunchie,0,0,12.0,12.0,True,online only,1,0,0,0,619
4488,Kitsch,Hair Accessories,3pc Bobby Pins - Pearl & Iridescent Rhinestone,1,4,12.0,12.0,False,0,0,0,0,0,1600
4489,Kitsch,Hair Accessories,Kitsch X Justine Marjan Medium Rhinestone Snap Hair Clips 2 Pack,1,9,29.0,29.0,False,0,0,0,0,0,2100
4490,Kitsch,Hair Accessories,Padded Velvet Stripe Headband,1,1,12.0,12.0,True,online only,1,0,0,0,242
4491,Kitsch,Hair Accessories,Kitsch x Justine Marjan Patent Scrunchie with Chain,1,1,29.0,29.0,True,online only,1,0,0,0,243
4492,Kitsch,Hair Accessories,Kitsch X Justine Marjan Rhinestone Bobby Pins 12 Pack,1,6,49.0,49.0,True,online only,1,0,0,0,1700
4493,Kitsch,Hair Accessories,Kitsch X Justine Marjan Rhinestone GLAM Bobby Pin,1,4,29.0,29.0,False,0,0,0,0,0,1200
4494,Kitsch,Hair Accessories,Kitsch X Justine Marjan Padded Patent Headband,1,2,29.0,29.0,True,online only,1,0,0,0,395
4495,Kitsch,Hair Accessories,Kitsch x Justine Marjan Rhinestone Large Chain Barrette,0,0,49.0,49.0,True,limited edition · exclusive · online only,1,1,1,0,233
4496,Kitsch,Hair Accessories,Pearl Mini Snap Clips,0,6,12.0,12.0,True,exclusive,0,1,0,0,690
4497,Kitsch,Hair Accessories,Kitsch X Justine Marjan Rhinestone VIBES Bobby Pin,1,1,29.0,29.0,True,limited edition · exclusive · online only,1,1,1,0,920
4498,Kitsch,Hair Accessories,Kitsch X Justine Marjan Rhinestone FEELINGS Bobby Pin,1,4,29.0,29.0,True,limited edition · exclusive · online only,1,1,1,0,717
4499,Kitsch,Hair Accessories,Kitsch X Justine Marjan Rhinestone Snap Clips Set,0,4,29.0,29.0,True,limited edition · exclusive · online only,1,1,1,0,704
4500,Kitsch,Hair Accessories,Kitsch X Justine Marjan Rhinestone DAMN Bobby Pin,1,2,29.0,29.0,True,limited edition · exclusive · online only,1,1,1,0,1200
4501,Kitsch,Hair Accessories,Kitsch X Justine Marjan Rhinestone Badass Bobby Pin,0,0,29.0,29.0,True,exclusive,0,1,0,0,452
4502,Kitsch,Hair Accessories,Kitsch x Justine Marjan Rhinestone Queen Bobby Pin,1,1,29.0,29.0,True,limited edition · online only,1,0,1,0,548
4503,Kitsch,Hair Accessories,Kitsch X Justine Marjan Rhinestone ICON Bobby Pin,1,2,29.0,29.0,False,0,0,0,0,0,584
4504,Kitsch,Hair Accessories,Kitsch X Justine Marjan Patent Scrunchie Set,1,1,29.0,29.0,True,online only,1,0,0,0,253
4505,Kitsch,Hair Accessories,Kitsch X Justine Marjan Rhinestone BO$$ Bobby Pin,1,2,29.0,29.0,True,online only,1,0,0,0,1000
4506,Kitsch,Hair Accessories,Kitsch X Justine Marjan XL Rhinestone Snap Hair Clip,1,8,29.0,29.0,True,online only,1,0,0,0,660
4507,Kitsch,Hair Accessories,Iridescent Rhinestone Mini Snap Clips,0,13,12.0,12.0,False,0,0,0,0,0,1200
4508,Kitsch,Hair Accessories,Kitsch x Justine Marjan Chain & Bow Bobby Pin Stacking Set,1,1,49.0,49.0,True,online only,1,0,0,0,995
4509,Kitsch,Hair Accessories,Kitsch X Justine Marjan Rhinestone DRIPPIN Bobby Pin,1,2,29.0,29.0,True,limited edition · exclusive · online only,1,1,1,0,729
4511,Kitsch,Hair Accessories,Kitsch x Justine Marjan Rhinestone Volume Headband,0,0,49.0,49.0,True,limited edition · exclusive · online only,1,1,1,0,186
4512,Klorane,Dry Shampoo,Dry Shampoo with Oat Milk,1,561,20.0,20.0,False,0,0,0,0,0,27500
4513,Klorane,Dry Shampoo,Dry Shampoo with Nettle Oil Control,1,97,20.0,20.0,False,0,0,0,0,0,7700
4515,Klorane,Dry Shampoo,Dry Shampoo with Oat Milk - Loose Powder Formula,1,67,20.0,20.0,False,0,0,0,0,0,3800
4516,Klorane,Dry Shampoo,Dry Shampoo with Nettle for Dark Hair,1,7,20.0,20.0,True,online only,1,0,0,0,715
4517,Klorane,Hair,Dry Shampoo with Oat Milk Mini,0,12,10.0,10.0,False,0,0,0,0,0,3400
4518,Klorane,Hair,Dry Shampoo with Nettle Oil Control Mini,1,6,10.0,10.0,False,0,0,0,0,0,2100
4519,Klorane,Hair,Dry Shampoo with Oat Milk Natural Tint Mini,0,2,10.0,10.0,False,0,0,0,0,0,2000
4520,Klorane,Beauty Supplements,KERATINcaps Hair & Nails Dietary Supplement,0,2,24.0,24.0,True,online only,1,0,0,0,549
4522,Klorane,Dry Shampoo,Dry Shampoo with Oat Milk Duo,1,3,20.0,30.0,True,limited edition · online only,1,0,1,0,902
4523,KNC Beauty,Eye Masks,All Natural Retinol Infused Eye Mask- 5 Pack,1,10,25.0,25.0,True,online only,1,0,0,0,1800
